"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","ONTOLOGY","CellLine"
"GO:00435471","GO:0043547","positive regulation of GTPase activity",107,0.252382146705901,0.934622656386532,0.581699346405229,1,1,4276,"tags=41%, list=31%, signal=29%","ARHGAP42/WNT5A/RAPGEF3/ARAP3/SIPA1L1/EZH2/NET1/RGS14/RGP1/ARAP2/EVI5/ALS2/EPHA2/SFRP1/FERMT2/APC2/SNX13/DOCK10/TBC1D2/RAP1A/USP6NL/RGS16/DOCK7/SRGAP2/RAP1GAP/SYDE2/RAB3GAP1/NTRK3/RAB11FIP2/RIC1/MTSS2/MYO9A/RAPGEF1/ARHGEF7/ADAP1/RAPGEF2/CDKL5/RGS7/TSC1/RASGRF1/RALGAPA2/RAP1GDS1/ARHGEF16/F2R","BP","iN #3"
"GO:00156981","GO:0015698","inorganic anion transport",97,-0.259386390970413,-0.933453420898647,0.58195211786372,1,1,857,"tags=11%, list=6%, signal=11%","SLC17A8/SLC12A8/UCP2/CLIC5/BEST4/BEST1/ADAMTS8/ABCB1/FXYD1/GABRR1/SLC12A1","BP","iN #3"
"GO:00620141","GO:0062014","negative regulation of small molecule metabolic process",66,-0.274899473398485,-0.933439819056243,0.600746268656716,1,1,2063,"tags=21%, list=15%, signal=18%","C7orf50/PRKG1/PIBF1/ERFE/TCF7L2/ETFBKMT/BRCA1/BMP2/BMP5/MFSD2A/PPARA/NFKB1/FBP1/SIRT4","BP","iN #3"
"GO:00224041","GO:0022404","molting cycle process",58,-0.282284363997872,-0.932537128923958,0.564727954971857,1,1,1893,"tags=19%, list=14%, signal=16%","EDA/NAGLU/PDGFA/FGF10/FST/TMEM79/GORAB/SMO/TRADD/GAL/EGFR","BP","iN #3"
"GO:00224051","GO:0022405","hair cycle process",58,-0.282284363997872,-0.932537128923958,0.564727954971857,1,1,1893,"tags=19%, list=14%, signal=16%","EDA/NAGLU/PDGFA/FGF10/FST/TMEM79/GORAB/SMO/TRADD/GAL/EGFR","BP","iN #3"
"GO:00719011","GO:0071901","negative regulation of protein serine/threonine kinase activity",55,0.282210301591487,0.931689480754273,0.55939524838013,1,1,1811,"tags=18%, list=13%, signal=16%","APOE/TNFAIP3/LATS2/LYN/NUP62/IPO7/LRP5/RGS14/PDCD4/APC","BP","iN #3"
"GO:00725261","GO:0072526","pyridine-containing compound catabolic process",76,-0.267237485796576,-0.931288989595615,0.587800369685767,1,1,3513,"tags=29%, list=26%, signal=22%","OGDHL/NUDT12/PKM/QPRT/MFSD8/PFKP/PRKAG2/ENO1/EIF6/TPI1/ZBTB20/RPTOR/SLC4A4/ADPGK/ALDOC/ARNT/PPARA/UCP2/GALK1/FBP1/GPD1/ALDOA","BP","iN #3"
"GO:00182101","GO:0018210","peptidyl-threonine modification",72,-0.270365780886747,-0.930974629590935,0.594444444444444,1,1,3179,"tags=19%, list=23%, signal=15%","CDK10/SPRY2/NLK/PRKAG2/S1PR2/SPRED2/PRKD2/RPTOR/PRKCA/SMAD7/DGKQ/CEMIP/LRRK2/TNKS","BP","iN #3"
"GO:20002781","GO:2000278","regulation of DNA biosynthetic process",76,0.264553126195664,0.930907614385787,0.572668112798265,1,1,1602,"tags=16%, list=12%, signal=14%","CYP1B1/NPPC/KCNK2/VEGFA/RFC5/JADE1/PML/PTK2B/CCNA2/RFC3/DCP2/TFDP1","BP","iN #3"
"GO:00510921","GO:0051092","positive regulation of NF-kappaB transcription factor activity",82,-0.264969799897284,-0.930341370596511,0.584392014519056,1,1,1818,"tags=15%, list=13%, signal=13%","CLU/ROR1/SLCO3A1/NTRK1/IKBKG/AGT/CIB1/PSMA6/TRIM14/PLCG2/CTH/TRADD","BP","iN #3"
"GO:00322311","GO:0032231","regulation of actin filament bundle assembly",78,0.265145759577109,0.929565807740812,0.588495575221239,1,1,2366,"tags=22%, list=17%, signal=18%","PHLDB2/RAPGEF3/WASF2/SWAP70/MTSS1/F11R/MET/FLNA/TACR1/SHANK1/ROCK1/SYNPO/SFRP1/PIK3R2/CORO2B/FERMT2/NRP1","BP","iN #3"
"GO:00032811","GO:0003281","ventricular septum development",53,0.28277377776076,0.929354886577479,0.558886509635974,1,1,2731,"tags=30%, list=20%, signal=24%","LRP2/CCN1/NOTCH1/WNT11/TGFBR3/TBX3/SUFU/PROX1/SOX11/ZFPM1/TGFB2/MDM4/CNTRL/FGFR2/SALL1/HECTD1","BP","iN #3"
"GO:00602611","GO:0060261","positive regulation of transcription initiation by RNA polymerase II",55,0.281189898134638,0.92832071936778,0.561555075593952,1,1,3014,"tags=27%, list=22%, signal=21%","MED11/TAF3/MED26/TAF4/MED17/MED27/WNT10B/MED13/MED16/GTF2A1/MED12/MED9/TAF13/MED23/PSMC6","BP","iN #3"
"GO:00705851","GO:0070585","protein localization to mitochondrion",112,-0.253466964921303,-0.928070374297607,0.609981515711645,1,1,2675,"tags=18%, list=19%, signal=14%","AIP/NDUFA13/TIMM8A/IMMP2L/BAX/MTX1/DDIT3/FBXO7/TRMT10B/IMMP1L/AGK/TOMM40/UBL5/COX18/FZD5/TIMM23/BID/TIMM10/LRRK2/SIRT4","BP","iN #3"
"GO:00434341","GO:0043434","response to peptide hormone",310,-0.223830318741434,-0.928002706565883,0.691379310344828,1,1,2105,"tags=16%, list=15%, signal=14%","NFE2L2/BLVRB/RBX1/CAT/PRKCA/SLC27A1/SOCS7/ERFE/ACE/CAPN10/ZBTB7B/PDE3B/DNAI1/HDAC9/GKAP1/ENPP1/NR4A3/SMAD3/DENND4C/EIF2B4/ITGB3/XBP1/AGT/PNPLA3/CITED1/UPRT/STXBP3/SLC2A8/TIMP1/PPARA/SCNN1G/LPIN3/CRHR2/GHR/ASS1/CDC6/UCP2/SLC24A4/PCSK1/NFKB1/EDNRA/STAT4/SLC2A1/STC2/FBP1/NKX6-1/VGF/TH/AGTRAP/GAL/COL1A1","BP","iN #3"
"GO:00613331","GO:0061333","renal tubule morphogenesis",54,0.282170070807937,0.927369429701173,0.57516339869281,1,1,860,"tags=15%, list=6%, signal=14%","GDNF/TGFB1/SHH/LGR4/HS3ST3B1/WNT11/VEGFA/MTSS1","BP","iN #3"
"GO:19030351","GO:1903035","negative regulation of response to wounding",56,0.278475966208611,0.927146358217462,0.576595744680851,1,1,291,"tags=7%, list=2%, signal=7%","PHLDB2/FGB/APOE/PROC","BP","iN #3"
"GO:00380611","GO:0038061","non-canonical NF-kappaB signal transduction",68,-0.272142369358667,-0.92694191635151,0.61595547309833,1,1,2301,"tags=16%, list=17%, signal=14%","ADISSP/PRDX1/NR3C2/EDA/LAPTM5/TAB1/NFKB2/NFKB1/LITAF/IFI35/RELB","BP","iN #3"
"GO:00082171","GO:0008217","regulation of blood pressure",97,-0.257507169238323,-0.926690668435482,0.60036832412523,1,1,991,"tags=15%, list=7%, signal=14%","AGT/UTS2/PPARA/SCNN1G/RAMP2/EDNRA/TAC1/EMILIN2/P2RX4/EMILIN1/CTSZ/P2RX2/TNNI3/AGTRAP/NOS2","BP","iN #3"
"GO:00986611","GO:0098661","inorganic anion transmembrane transport",77,-0.264699016595553,-0.926330587679539,0.595978062157221,1,1,857,"tags=12%, list=6%, signal=11%","SLC17A8/SLC12A8/UCP2/CLIC5/BEST4/BEST1/FXYD1/GABRR1/SLC12A1","BP","iN #3"
"GO:01100531","GO:0110053","regulation of actin filament organization",201,0.229915906201206,0.925376302392047,0.681395348837209,1,1,2366,"tags=18%, list=17%, signal=15%","PHLDB2/ESAM/KANK4/RAPGEF3/WASF2/DNAI3/SWAP70/MTSS1/F11R/KIRREL1/PTK2B/KANK2/MET/ACTN2/FLNA/PLEKHG2/TACR1/LIMA1/MEGF9/FER/BAIAP2L2/EPS8/SHANK1/RICTOR/ROCK1/ADD3/SYNPO/SFRP1/PIK3R2/SSH3/CORO2B/KANK1/SSH2/GMFB/FERMT2/NRP1","BP","iN #3"
"GO:00720731","GO:0072073","kidney epithelium development",105,0.250316995999408,0.925340562925804,0.611713665943601,1,1,1078,"tags=13%, list=8%, signal=12%","EDNRB/GDNF/TGFB1/SHH/NOTCH2/LGR4/HS3ST3B1/NOTCH1/WNT11/VEGFA/MTSS1/SPRY1/BMPER/KANK2","BP","iN #3"
"GO:00606061","GO:0060606","tube closure",67,0.269741680971034,0.924704512805897,0.577825159914712,1,1,2268,"tags=24%, list=17%, signal=20%","TGFB1/LRP2/CECR2/SPINT1/SUFU/CC2D2A/CLUAP1/FUZ/MTHFD1L/TGFB2/VANGL2/MKS1/COBL/SEC24B/ADM/MED12","BP","iN #3"
"GO:19019881","GO:1901988","negative regulation of cell cycle phase transition",203,0.229105551879572,0.924647088534947,0.670506912442396,1,1,2505,"tags=18%, list=18%, signal=15%","SOX2/KNL1/TRIP13/HUS1/E2F1/RBM38/ZWINT/CTDSPL/CHEK2/EZH2/LYN/JADE1/PML/PARP9/KANK2/PROX1/NEK11/STK33/TPRA1/CHFR/CLOCK/NBN/APC/INTS7/DACT1/CDKN2B/TTI2/CAMSAP3/USP28/FBXO4/MAP3K20/CDC73/BTN2A2/PKD2/NABP1/ATM/TPR","BP","iN #3"
"GO:00072921","GO:0007292","female gamete generation",86,0.259486588575086,0.924417262199055,0.588235294117647,1,1,1984,"tags=20%, list=14%, signal=17%","BNC1/DIAPH2/TRIP13/GDF9/MSH4/NPPC/NCAPH/PTK2B/ZFX/MCM8/METTL3/DDX20/ZMIZ1/TOB2/MCM9/PANX1/SKA2","BP","iN #3"
"GO:00030121","GO:0003012","muscle system process",285,-0.224551123936528,-0.924377195673992,0.713058419243986,1,1,2535,"tags=21%, list=18%, signal=17%","SUMO1/TPM3/P2RX3/FKBP1B/SMAD4/PDE4D/DOCK5/EHD3/LMNA/PDE9A/MKKS/ADRA1B/DSC2/PRKG1/PRKCA/SCN1B/BDKRB2/NOS1AP/DES/SMAD7/STAC3/ADRA2C/NR4A3/PDLIM5/GSN/SMAD3/TNNT1/HMOX1/AGT/ARG2/KCNIP2/GSTO1/UTS2/RGS4/SMTN/TMEM38B/PPARA/NFATC3/STAC/CACNB2/CYBA/EDNRA/UTRN/NPNT/CHRNB4/P2RX4/P2RX2/KLHL41/ATP2A1/RYR1/ALDOA/TNNI3/SNTB1/DRD1/FXYD1/P2RX6/TNNI1/KCNA5/LMCD1","BP","iN #3"
"GO:00444031","GO:0044403","biological process involved in symbiotic interaction",182,0.232112787882938,0.92391643407603,0.688636363636364,1,1,2667,"tags=18%, list=19%, signal=15%","RNASEK/APOE/APOL1/CLDN1/TRIM22/CXCR4/FBLN1/REST/TPCN2/CTDP1/F11R/RAB9A/CLDN9/ZDHHC20/IDE/CD46/GSDMB/EPG5/CDHR3/EPHA2/ICAM1/RFPL2/JPT2/KPNA3/PIK3C3/NRP1/SMC5/CCNT1/CHD1/CCNT2/VPS18/PIKFYVE/NUP153","BP","iN #3"
"GO:00156951","GO:0015695","organic cation transport",75,-0.264537674846097,-0.923812167826716,0.596715328467153,1,1,2335,"tags=24%, list=17%, signal=20%","SLC7A8/SLC25A29/SLC22A4/SLC19A2/SLC25A42/SLC25A17/MFSD12/ADRA2C/SNCA/SLC16A10/SLC38A3/RGS4/SLC17A8/SLC25A20/SLC18A3/SLC25A19/SLC1A5/SLC5A7","BP","iN #3"
"GO:00603481","GO:0060348","bone development",136,0.239400918055907,0.923163897331924,0.655480984340045,1,1,1359,"tags=12%, list=10%, signal=11%","PTPRC/HOXB4/TGFB1/PAPSS2/PLS3/GPR68/MCPH1/NPPC/NOTCH2/RUNX2/SLC10A7/PEX7/TRIM45/SULF1/MAP2K6/LRP5/LIPA","BP","iN #3"
"GO:00095811","GO:0009581","detection of external stimulus",75,-0.263984242477325,-0.921879484489124,0.605839416058394,1,1,1064,"tags=12%, list=8%, signal=11%","GRIK2/ADGRV1/SLC24A4/LXN/LHFPL5/BEST1/TAC1/ROM1/SEMA5B","BP","iN #3"
"GO:00512351","GO:0051235","maintenance of location",229,0.226065348978577,0.921553257212567,0.691387559808612,1,1,1773,"tags=13%, list=13%, signal=12%","PTPRC/PLCH1/ACVR1C/APOE/TGFB1/PLIN2/FBN2/PKP2/HK2/TAF3/LDAF1/NOL3/PLCD1/TPCN2/NPC2/LYN/PML/PTK2B/CPT1A/LIPA/ABCA1/FLNA/PTPN6/EPG5/ABCG1/GLA/LDAH/NFKBIE/SORL1/DGAT2","BP","iN #3"
"GO:00309001","GO:0030900","forebrain development",302,-0.222675537432668,-0.921552701748972,0.708404802744425,1,1,2244,"tags=18%, list=16%, signal=15%","ADGRG1/BMPR1A/WNT2B/ISL1/MKKS/BAX/TRAPPC9/DLC1/HPRT1/HTR5A/TACC3/ATF5/HAP1/PRKG1/CDON/BBS1/SOCS7/SEMA3A/DPCD/FGF10/TMEM14B/BLOC1S6/RTN4RL1/MSX1/AQP1/BMP2/TWSG1/NOTCH3/B2M/MFSD2A/TCTN1/ASCL1/TSKU/SMO/PCSK1/NSUN5/PCDH9/SLC7A11/SLC2A1/NOG/WNT7A/VAX2/WNT7B/LRRK2/TH/BCL11B/DRD1/STIL/LPAR1/FUT1/BCAN/CCKAR/EGFR","BP","iN #3"
"GO:00000701","GO:0000070","mitotic sister chromatid segregation",145,0.236881672579918,0.921528635220298,0.649553571428571,1,1,1459,"tags=12%, list=11%, signal=11%","KNL1/TRIP13/TPX2/TTN/ZWINT/CHEK2/RIPOR2/PRC1/CENPE/EML3/NCAPH/NUP62/WAPL/NCAPG/PSRC1/FLNA/SPAG5","BP","iN #3"
"GO:0007276","GO:0007276","gamete generation",454,0.209817571500036,0.921134654273035,0.766109785202864,1,1,2533,"tags=20%, list=18%, signal=17%","MYBL1/CCR6/BNC1/KNL1/HERC2/DIAPH2/TRIP13/TGFB1/GDF9/TXNRD3/SPATA6L/SLC22A14/MSH4/CNBD2/CFAP221/NPPC/GMCL2/LGR4/RPL39L/TESMIN/ZNF628/NOTCH1/POC1B/CCDC34/DHH/CCDC146/TCFL5/SUFU/ADAMTS2/SASS6/PARP11/NCAPH/PROK2/PTK2B/ZFX/DPY19L2P2/MCM8/ZSCAN21/STK33/SPIN2B/KCTD19/CFAP69/DND1/FANCC/LRGUK/METTL3/DDX20/WDR33/AGO4/ZMIZ1/CFAP43/METTL14/HSF2/FER/TOB2/AP3B1/MCM9/DNALI1/CLOCK/NEURL1/PANX1/SLC4A2/SHISA6/CATSPERG/SKA2/ZNF449/SPAG16/CEP131/SEPTIN6/HOOK1/SMAD5/DDX3Y/ATN1/FIGNL1/DZIP1/SSH2/ZFP41/IGF1/SPEF2/FOXO3/TTLL5/CABYR/SNRPA1/PANK2/RAD51C/CREB3L4/ATM/PSME4/PYGO1/CCNI","BP","iN #3"
"GO:00341091","GO:0034109","homotypic cell-cell adhesion",64,0.271429459808956,0.921110467987836,0.590128755364807,1,1,1601,"tags=22%, list=12%, signal=19%","FGB/MEGF10/PKP2/LYN/F11R/RAP2B/TJP2/PLPP3/ZNF703/TMX1/FLNA/PTPN6/GLA/TLN1","BP","iN #3"
"GO:00614621","GO:0061462","protein localization to lysosome",54,-0.281627234687014,-0.921025863659052,0.598526703499079,1,1,2671,"tags=22%, list=19%, signal=18%","MEAK7/HSPA8/GNPTG/LAMTOR4/ATG14/CLU/GLMP/LAPTM5/AP4M1/CACNG3/NAGPA/MFSD1","BP","iN #3"
"GO:00432001","GO:0043200","response to amino acid",102,-0.253693175977545,-0.920629988462573,0.612244897959184,1,1,3355,"tags=25%, list=24%, signal=19%","MYD88/HPCA/SLC7A5/RRAGC/GCLM/SIX1/CAPN2/BCL11A/CASP3/CYBB/MEAK7/LAMTOR4/NFE2L2/RPTOR/RBX1/ALAD/LAMTOR2/XBP1/PNPLA3/CRLS1/PCNA/ASS1/PDGFRA/COL16A1/COL1A1/EGFR","BP","iN #3"
"GO:00303361","GO:0030336","negative regulation of cell migration",197,0.228934772199962,0.920257027473172,0.693023255813954,1,1,2831,"tags=22%, list=21%, signal=18%","PHLDB2/ACVR1C/APOE/TGFB1/CYP1B1/SHH/NOTCH1/SCAI/SAP30L/TGFBR3/PLXNB3/DNAI3/PTPRT/MCTP1/RIPOR2/RAP2B/CCN3/DLL4/EPPK1/SULF1/FUZ/STARD13/CARD10/MACIR/LRCH1/CDH11/SRGAP1/SFRP1/RAP2A/LRP1/EPHA4/IGFBP5/KANK1/FOXO3/SUDS3/CDH1/ADGRB1/SRGAP3/ABCC8/CHRD/PDCD10/PIP5KL1/OSBPL8/ARID2","BP","iN #3"
"GO:00487321","GO:0048732","gland development",279,0.221739310658178,0.920197993269257,0.707142857142857,1,1,1725,"tags=15%, list=13%, signal=14%","SOX2/HOXD3/TGFB1/TNFAIP3/CYP1B1/HK2/GATA6/WNT5A/CLDN1/SIX3/MSN/SHH/NOTCH2/PLXND1/NOTCH1/CYP1A1/LAMA1/WNT11/HOXB3/ATP7A/TGFBR3/HOXD9/VEGFA/TBX3/EZH2/CPS1/PML/MET/LIMS2/PROX1/OXTR/SULF1/FADD/CPT1A/ZNF703/LRP5/LIPA/RREB1/TG/EXT1/EPHB3/TGFB2/EPHA2","BP","iN #3"
"GO:01501161","GO:0150116","regulation of cell-substrate junction organization",52,0.282704451919902,0.919918025110196,0.597826086956522,1,1,2366,"tags=17%, list=17%, signal=14%","PHLDB2/VEGFA/EPB41L5/TLN1/ROCK1/SFRP1/CAMSAP3/FERMT2/NRP1","BP","iN #3"
"GO:00313491","GO:0031349","positive regulation of defense response",270,-0.224647987435075,-0.919810893147624,0.706689536878216,1,1,1570,"tags=11%, list=11%, signal=10%","SNCA/LACC1/TKFC/AGT/NLRX1/TAB1/ZDHHC12/CD36/OSMR/RNF170/IFI16/TNFSF4/HEXIM1/CD274/SMPDL3A/TARBP2/CYBA/GBP2/GBP3/EMILIN2/LRRK2/NPY5R/EMILIN1/PLCG2/CX3CL1/IFI35/TRADD/RASGRP1/ZP3/GRP/LY96","BP","iN #3"
"GO:00026951","GO:0002695","negative regulation of leukocyte activation",88,0.256992677980678,0.919700403417019,0.603938730853392,1,1,2290,"tags=23%, list=17%, signal=19%","PTPRC/TGFB1/TNFAIP3/NRARP/SHH/IL4R/NR1D1/LYN/RIPOR2/SOX11/IRF1/PTPN6/SOCS1/FER/SLC4A2/SFRP1/PAG1/RC3H2/ZBTB46/BTN2A2","BP","iN #3"
"GO:00148971","GO:0014897","striated muscle hypertrophy",62,0.270172681414816,0.919458188279505,0.598326359832636,1,1,1071,"tags=15%, list=8%, signal=13%","ADRA1A/GATA6/COL14A1/FOXO1/TTN/NOTCH1/CTDP1/EZH2/TRPC3","BP","iN #3"
"GO:00351951","GO:0035195","miRNA-mediated post-transcriptional gene silencing",54,-0.28094813759782,-0.918804963454643,0.605893186003683,1,1,1611,"tags=13%, list=12%, signal=11%","LIN28B/MOV10/ZC3H10/BCDIN3D/TNRC6A/MIR137HG/MIR124-2","BP","iN #3"
"GO:00020271","GO:0002027","regulation of heart rate",65,0.269958000374393,0.918595662698571,0.600858369098712,1,1,311,"tags=6%, list=2%, signal=6%","EDNRB/ADM2/PKP2/ADRA1A","BP","iN #3"
"GO:00720781","GO:0072078","nephron tubule morphogenesis",51,-0.284874465530353,-0.918513924957379,0.60482374768089,1,1,1435,"tags=24%, list=10%, signal=21%","IRX1/BMP2/AGT/CTNNBIP1/CITED1/CTNS/OSR1/SMO/PAX8/NPNT/NOG/EYA1","BP","iN #3"
"GO:00310231","GO:0031023","microtubule organizing center organization",116,0.243227411686951,0.918134335731481,0.625806451612903,1,1,1505,"tags=13%, list=11%, signal=12%","WDR62/HAUS1/PARD6B/PARD6G/MCPH1/KIAA1614/POC1B/HAUS6/SASS6/RTTN/NUP62/CEP135/TUBE1/CEP68/CNTROB","BP","iN #3"
"GO:00072491","GO:0007249","canonical NF-kappaB signal transduction",217,-0.229316681836108,-0.917924288325604,0.689003436426117,1,1,2353,"tags=17%, list=17%, signal=14%","AKAP13/LIMS1/SLC35B2/PRDX1/DDRGK1/CANT1/RBX1/EDA/MIB2/ROR1/LGALS1/IKBKG/TMEM101/HMOX1/SNIP1/NLRX1/S100B/ECM1/HSPB1/SIRPA/ZDHHC13/CD36/NFKB2/TANK/MIER1/NFKB1/EDNRA/LITAF/PLCG2/CX3CL1/CD74/CTH/C18orf32/TRADD/GPR89A/LPAR1/RELB","BP","iN #3"
"GO:00457851","GO:0045785","positive regulation of cell adhesion",279,-0.223711583336212,-0.917678342335764,0.735395189003436,1,1,2529,"tags=23%, list=18%, signal=19%","ADAM9/NFAT5/IFT74/RAC1/SMARCC1/EDIL3/ADGRG1/CITED2/PRKD2/DOCK5/LIMS1/CSF1/RSU1/KAT5/HSD17B12/SMARCA2/VTN/ACTL6A/PRKCA/RIN2/ZBTB7B/NFKBID/ST3GAL4/SMARCD2/LGALS1/S100A10/SMAD7/RUNX1/NR4A3/EGFLAM/SMAD3/DUSP26/ITGB3/EFEMP2/XBP1/NCK2/SIRPA/CIB1/B2M/CCL2/CD36/SELENOK/TNFSF4/MYO10/CBFB/EGFL6/HLA-A/CD274/UTRN/NPNT/COL16A1/EMILIN2/EMILIN1/CX3CL1/CD74/IL6R/RASGRP1/ZP3/FN1/PLAUR/FUT1/ZBTB16/NID1","BP","iN #3"
"GO:00435881","GO:0043588","skin development",148,0.235535098862858,0.917128851900468,0.682648401826484,1,1,1879,"tags=20%, list=14%, signal=17%","NME2/LATS2/GATA6/ZFP36/WNT5A/CLDN1/SHH/LGR4/TNFRSF19/NOTCH1/ATP7A/COL5A2/EZH2/SUFU/ADAMTS2/MET/FLNB/WNT10B/FUZ/DKK1/EXT1/NCOA3/SPINK5/TGFB2/AP3B1/CDH3/EPHA2/NFKBIZ/ROCK1","BP","iN #3"
"GO:00074161","GO:0007416","synapse assembly",215,0.226068357947105,0.916226447571384,0.701176470588235,1,1,3510,"tags=28%, list=26%, signal=21%","NPAS4/GABRA2/WNT5A/HAPLN4/VSTM5/GABRG1/PLXND1/PLXNB3/THBS2/PTK2B/GRID2/OXTR/ELFN1/MDGA1/CRK/SLC12A5/SLIT1/GABRA5/LRRN1/DKK1/EPHB3/TRIM47/GABRE/LRRC24/NEURL1/POU4F1/CDH9/PLXNA2/RAP2A/SLITRK3/ADNP/FBXO45/DOCK4/CBLN2/CDH1/ADGRB1/DOCK10/PLXNA3/SIX4/DVL1/ST8SIA2/FLRT3/NTNG2/GABRA3/NRXN2/GABRB2/CYFIP2/SRGAP2/SHANK2/CASKIN1/PUM2/SLITRK4/ARHGEF9/LGI2/ZDHHC8/SDK1/CSMD2/MYCBP2/ARHGAP12/AMIGO1","BP","iN #3"
"GO:00067201","GO:0006720","isoprenoid metabolic process",63,-0.273204372868718,-0.916110116162325,0.623574144486692,1,1,1229,"tags=21%, list=9%, signal=19%","RBP1/RDH10/DHRS3/SCPEP1/ALDH8A1/PLB1/PDSS1/CRABP2/CYP2C8/TH/CEL/RDH12/EGFR","BP","iN #3"
"GO:00062611","GO:0006261","DNA-templated DNA replication",136,0.237240604996909,0.914833423751468,0.680089485458613,1,1,1869,"tags=17%, list=14%, signal=15%","GMNN/NOC3L/TONSL/MCM5/WRN/CCNE2/ORC2/RFC5/PRIMPOL/MCM8/BAZ1A/NYNRIN/POLE/RFC3/CDC7/WDHD1/POLN/POLA2/LIG1/MCM9/NBN/ORC5/MGME1","BP","iN #3"
"GO:00189581","GO:0018958","phenol-containing compound metabolic process",61,-0.275201922240975,-0.914421284945918,0.62763915547025,1,1,2182,"tags=26%, list=16%, signal=22%","HPRT1/MC1R/GCH1/INSM1/MFSD12/SNCA/SLC16A10/CITED1/CTNS/GPR37/PAX8/EDNRA/SLC7A11/TH/GPD1/DRD1","BP","iN #3"
"GO:00971931","GO:0097193","intrinsic apoptotic signaling pathway",242,-0.226564123186749,-0.91416863741183,0.727272727272727,1,1,4207,"tags=36%, list=31%, signal=25%","FLCN/PARK7/HTRA2/GSDME/MAP3K5/HIF1A/BCL2L1/SERINC3/AKT1/TRIB3/BAK1/BAD/CUL3/MMP2/ZNF622/MAPK8IP1/MDM2/NONO/TPT1/MLH1/JAK2/FIS1/TP53/TAF6/NOC2L/DIABLO/TNFRSF1A/SHISA5/YBX3/CD24/EDA2R/SELENOS/BNIP3/PPIF/PPP2R5C/SIAH1/RPS7/PPIA/ERCC2/PTPN2/SNW1/HDAC1/BRCA2/CASP3/DAPK2/ENO1/ATF4/MUC1/TOPORS/BAX/ERCC6/NFE2L2/ERP29/RRM2B/DDIT3/CDKN1A/FBXO7/CLU/BDKRB2/RPS27L/NKX3-1/ING2/ZNF385A/MSX1/PPP1R15A/BRCA1/XBP1/CREB3/NCK2/HSPB1/ATAD5/EIF2AK3/SELENOK/TMEM161A/WFS1/IFI16/BID/MAPK7/FZD1/TMEM117/IFI6/LRRK2/ATP2A1/CD74/PLAUR/NHERF1","BP","iN #3"
"GO:00105941","GO:0010594","regulation of endothelial cell migration",118,0.241917243310192,0.913920538297955,0.647702407002188,1,1,1517,"tags=14%, list=11%, signal=13%","APOE/TGFB1/ATOH8/ANGPT1/GAB1/WNT5A/NOTCH1/TGFBR3/VEGFA/BMPER/PTK2B/DLL4/MET/PROX1/PLPP3/STARD13/CARD10","BP","iN #3"
"GO:00015581","GO:0001558","regulation of cell growth",311,-0.220689865587029,-0.91355252076528,0.743944636678201,1,1,1755,"tags=13%, list=13%, signal=11%","CPNE5/TRPV2/SMAD7/SEMA3A/ENPP1/SMAD3/TNC/LAMTOR2/MSX1/ARHGAP4/BRCA1/XBP1/CREB3/CDHR2/AGT/ING1/RGS4/RASGRP2/PAK4/CIB1/PTCH2/CDK11A/MFSD2A/DDX49/ISLR2/PPARA/TRPC5/ST20/CRABP2/IGFBP4/SPP1/FBP1/NKX6-1/DNPH1/ESR2/BARHL2/KAZALD1/FN1/EGFR/WFDC1","BP","iN #3"
"GO:00431231","GO:0043123","positive regulation of canonical NF-kappaB signal transduction",149,-0.238713896377135,-0.912660425707168,0.673249551166966,1,1,2353,"tags=17%, list=17%, signal=15%","AKAP13/LIMS1/SLC35B2/CANT1/RBX1/EDA/MIB2/ROR1/LGALS1/IKBKG/TMEM101/HMOX1/S100B/ECM1/ZDHHC13/CD36/MIER1/EDNRA/LITAF/CX3CL1/CD74/CTH/C18orf32/TRADD/GPR89A/LPAR1","BP","iN #3"
"GO:00316671","GO:0031667","response to nutrient levels",358,0.213235553674613,0.912588987241747,0.757869249394673,1,1,2581,"tags=19%, list=19%, signal=16%","SLC12A3/SOX2/GAD2/ACVR1C/APOE/TGFB1/PLIN2/CYP1B1/ZFP36/TFEB/KCNJ11/NPPC/WRN/MN1/FOXO1/CYP1A1/WNT11/TPCN2/UCP3/BCHE/RMI1/PSPH/CPS1/PRKAB2/ASNS/KANK2/PROX1/ATF3/IGF1R/GCLC/LRP11/PAK5/CPT1A/CTSK/LIPA/ABCA1/RNF152/TNFRSF11A/NCOA3/SLC22A3/CASTOR1/GPR155/CYTB/FOXK1/SORL1/RICTOR/FNIP1/NFKBIZ/CHSY1/JMY/SFRP1/SZT2/CDKN2B/PDK2/ADM/KLF10/PRKCB/ATN1/PIK3C3/FOXO3/KCNB1/PMAIP1/TFAM/GCN1/ABCC8/CLEC16A/BBS2/SRD5A1","BP","iN #3"
"GO:00068791","GO:0006879","intracellular iron ion homeostasis",55,-0.278179868464039,-0.912327970168999,0.630797773654917,1,1,2466,"tags=24%, list=18%, signal=19%","CP/SLC11A2/GLRX5/SMAD4/FXN/ERFE/NAGLU/STEAP2/SLC40A1/HMOX1/B2M/CYB561A3/TF","BP","iN #3"
